  0.016821	  1.794369	 -2.045310	 -0.026383	  1.803348	  0.119753
  0.017358	  1.797611	 -2.052862	 -0.027225	  1.807169	  0.123194
  0.017897	  1.800791	 -2.060295	 -0.028070	  1.810937	  0.126632
  0.018438	  1.803912	 -2.067614	 -0.028919	  1.814654	  0.130066
  0.018981	  1.806976	 -2.074823	 -0.029772	  1.818321	  0.133497
  0.019527	  1.809984	 -2.081927	 -0.030628	  1.821941	  0.136924
  0.020076	  1.812939	 -2.088929	 -0.031489	  1.825516	  0.140348
  0.020626	  1.815842	 -2.095833	 -0.032353	  1.829048	  0.143768
  0.021179	  1.818695	 -2.102642	 -0.033221	  1.832537	  0.147185
  0.021734	  1.821501	 -2.109359	 -0.034093	  1.835986	  0.150599
  0.022292	  1.824259	 -2.115987	 -0.034969	  1.839395	  0.154009
  0.022852	  1.826973	 -2.122529	 -0.035848	  1.842767	  0.157416
  0.023414	  1.829643	 -2.128987	 -0.036731	  1.846102	  0.160820
  0.023979	  1.832270	 -2.135364	 -0.037618	  1.849402	  0.164220
  0.024546	  1.834855	 -2.141663	 -0.038509	  1.852668	  0.167617
  0.025115	  1.837401	 -2.147885	 -0.039404	  1.855901	  0.171011
  0.025687	  1.839908	 -2.154033	 -0.040303	  1.859101	  0.174402
  0.026261	  1.842376	 -2.160109	 -0.041205	  1.862271	  0.177789
  0.026837	  1.844808	 -2.166114	 -0.042111	  1.865410	  0.181173
  0.027415	  1.847204	 -2.172051	 -0.043021	  1.868520	  0.184554
  0.027996	  1.849564	 -2.177921	 -0.043935	  1.871601	  0.187932
  0.028579	  1.851890	 -2.183726	 -0.044853	  1.874655	  0.191307
  0.029164	  1.854183	 -2.189467	 -0.045774	  1.877682	  0.194678
  0.029752	  1.856443	 -2.195147	 -0.046700	  1.880683	  0.198047
  0.030342	  1.858671	 -2.200766	 -0.047629	  1.883658	  0.201412
  0.030934	  1.860868	 -2.206325	 -0.048562	  1.886609	  0.204774
  0.031529	  1.863035	 -2.211827	 -0.049499	  1.889535	  0.208133
  0.032125	  1.865172	 -2.217272	 -0.050439	  1.892438	  0.211488
  0.032724	  1.867279	 -2.222662	 -0.051384	  1.895318	  0.214841
  0.033326	  1.869358	 -2.227998	 -0.052332	  1.898176	  0.218191
  0.033929	  1.871410	 -2.233280	 -0.053284	  1.901012	  0.221537
  0.034535	  1.873433	 -2.238511	 -0.054240	  1.903826	  0.224881
  0.035143	  1.875430	 -2.243691	 -0.055200	  1.906620	  0.228221
  0.035753	  1.877401	 -2.248821	 -0.056164	  1.909393	  0.231558
  0.036366	  1.879346	 -2.253902	 -0.057132	  1.912147	  0.234892
  0.036980	  1.881265	 -2.258936	 -0.058103	  1.914881	  0.238223
  0.037597	  1.883160	 -2.263922	 -0.059078	  1.917597	  0.241551
  0.038216	  1.885030	 -2.268862	 -0.060057	  1.920294	  0.244876
  0.038838	  1.886876	 -2.273756	 -0.061040	  1.922972	  0.248198
  0.039461	  1.888699	 -2.278607	 -0.062027	  1.925633	  0.251517
  0.040087	  1.890499	 -2.283413	 -0.063017	  1.928277	  0.254833
  0.040715	  1.892276	 -2.288176	 -0.064012	  1.930904	  0.258145
  0.041345	  1.894030	 -2.292897	 -0.065010	  1.933514	  0.261455
  0.041977	  1.895763	 -2.297577	 -0.066012	  1.936107	  0.264762
  0.042612	  1.897474	 -2.302216	 -0.067018	  1.938685	  0.268065
  0.043249	  1.899164	 -2.306814	 -0.068028	  1.941247	  0.271366
  0.043887	  1.900833	 -2.311373	 -0.069041	  1.943794	  0.274663
  0.044528	  1.902481	 -2.315893	 -0.070058	  1.946326	  0.277958
  0.045172	  1.904109	 -2.320375	 -0.071080	  1.948843	  0.281249
  0.045817	  1.905717	 -2.324819	 -0.072105	  1.951345	  0.284537
  0.046464	  1.907306	 -2.329225	 -0.073134	  1.953834	  0.287823
  0.047114	  1.908875	 -2.333595	 -0.074166	  1.956308	  0.291105
  0.047766	  1.910425	 -2.337929	 -0.075203	  1.958769	  0.294384
  0.048419	  1.911956	 -2.342228	 -0.076243	  1.961217	  0.297660
  0.049075	  1.913468	 -2.346491	 -0.077287	  1.963651	  0.300934
  0.049733	  1.914963	 -2.350720	 -0.078335	  1.966072	  0.304204
  0.050393	  1.916439	 -2.354915	 -0.079387	  1.968481	  0.307471
  0.051056	  1.917897	 -2.359076	 -0.080443	  1.970877	  0.310735
  0.051720	  1.919338	 -2.363203	 -0.081502	  1.973260	  0.313996
  0.052386	  1.920762	 -2.367298	 -0.082565	  1.975632	  0.317254
  0.053055	  1.922168	 -2.371361	 -0.083632	  1.977992	  0.320509
  0.053725	  1.923558	 -2.375392	 -0.084703	  1.980340	  0.323760
  0.054398	  1.924931	 -2.379391	 -0.085778	  1.982677	  0.327009
  0.055072	  1.926287	 -2.383360	 -0.086856	  1.985002	  0.330255
  0.055749	  1.927627	 -2.387297	 -0.087939	  1.987317	  0.333498
  0.056428	  1.928952	 -2.391204	 -0.089025	  1.989620	  0.336737
  0.057109	  1.930260	 -2.395082	 -0.090115	  1.991913	  0.339974
  0.057791	  1.931552	 -2.398929	 -0.091208	  1.994195	  0.343207
  0.058476	  1.932830	 -2.402747	 -0.092306	  1.996467	  0.346438
  0.059163	  1.934091	 -2.406537	 -0.093407	  1.998728	  0.349665
  0.059851	  1.935338	 -2.410297	 -0.094512	  2.000979	  0.352889
  0.060542	  1.936570	 -2.414030	 -0.095621	  2.003221	  0.356111
  0.061235	  1.937787	 -2.417734	 -0.096734	  2.005452	  0.359329
  0.061930	  1.938989	 -2.421411	 -0.097850	  2.007674	  0.362544
  0.062626	  1.940177	 -2.425060	 -0.098970	  2.009887	  0.365756
  0.063325	  1.941350	 -2.428683	 -0.100094	  2.012090	  0.368965
  0.064025	  1.942510	 -2.432278	 -0.101222	  2.014283	  0.372171
  0.064728	  1.943655	 -2.435847	 -0.102354	  2.016468	  0.375373
  0.065432	  1.944787	 -2.439390	 -0.103489	  2.018644	  0.378573
  0.066138	  1.945905	 -2.442907	 -0.104628	  2.020811	  0.381770
  0.066847	  1.947009	 -2.446398	 -0.105771	  2.022969	  0.384963
  0.067557	  1.948100	 -2.449863	 -0.106917	  2.025118	  0.388153
  0.068269	  1.949177	 -2.453304	 -0.108068	  2.027259	  0.391341
  0.068983	  1.950242	 -2.456719	 -0.109222	  2.029392	  0.394525
  0.069698	  1.951293	 -2.460110	 -0.110379	  2.031516	  0.397706
  0.070416	  1.952331	 -2.463476	 -0.111541	  2.033632	  0.400884
  0.071136	  1.953357	 -2.466818	 -0.112706	  2.035740	  0.404059
  0.071857	  1.954370	 -2.470136	 -0.113875	  2.037840	  0.407231
  0.072580	  1.955370	 -2.473430	 -0.115048	  2.039933	  0.410399
  0.073305	  1.956358	 -2.476701	 -0.116224	  2.042017	  0.413565
  0.074032	  1.957334	 -2.479948	 -0.117405	  2.044094	  0.416727
  0.074760	  1.958297	 -2.483172	 -0.118589	  2.046163	  0.419886
  0.075491	  1.959249	 -2.486373	 -0.119776	  2.048225	  0.423042
  0.076223	  1.960188	 -2.489552	 -0.120967	  2.050280	  0.426195
  0.076957	  1.961116	 -2.492707	 -0.122162	  2.052327	  0.429345
  0.077693	  1.962032	 -2.495841	 -0.123361	  2.054367	  0.432492
  0.078430	  1.962936	 -2.498952	 -0.124564	  2.056400	  0.435635
  0.079169	  1.963828	 -2.502041	 -0.125770	  2.058426	  0.438776
  0.079910	  1.964709	 -2.505108	 -0.126979	  2.060444	  0.441913
  0.080653	  1.965579	 -2.508154	 -0.128193	  2.062456	  0.445047
  0.081397	  1.966438	 -2.511178	 -0.129410	  2.064462	  0.448178
  0.082143	  1.967285	 -2.514181	 -0.130631	  2.066460	  0.451306
  0.082891	  1.968121	 -2.517163	 -0.131855	  2.068452	  0.454430
  0.083641	  1.968946	 -2.520124	 -0.133083	  2.070437	  0.457552
  0.084392	  1.969761	 -2.523064	 -0.134315	  2.072416	  0.460670
  0.085145	  1.970564	 -2.525983	 -0.135550	  2.074388	  0.463785
  0.085899	  1.971357	 -2.528882	 -0.136790	  2.076354	  0.466897
  0.086655	  1.972139	 -2.531760	 -0.138032	  2.078314	  0.470006
  0.087413	  1.972911	 -2.534619	 -0.139278	  2.080268	  0.473111
  0.088172	  1.973672	 -2.537457	 -0.140528	  2.082215	  0.476214
  0.088933	  1.974423	 -2.540276	 -0.141782	  2.084156	  0.479313
  0.089695	  1.975163	 -2.543074	 -0.143039	  2.086091	  0.482409
  0.090460	  1.975894	 -2.545853	 -0.144300	  2.088020	  0.485501
  0.091225	  1.976614	 -2.548613	 -0.145564	  2.089944	  0.488591
  0.091992	  1.977324	 -2.551353	 -0.146832	  2.091861	  0.491677
  0.092761	  1.978024	 -2.554074	 -0.148103	  2.093773	  0.494760
  0.093531	  1.978714	 -2.556776	 -0.149379	  2.095679	  0.497840
  0.094303	  1.979394	 -2.559459	 -0.150657	  2.097579	  0.500917
  0.095077	  1.980064	 -2.562123	 -0.151939	  2.099474	  0.503990
  0.095851	  1.980725	 -2.564769	 -0.153225	  2.101363	  0.507061
  0.096628	  1.981376	 -2.567396	 -0.154514	  2.103246	  0.510128
  0.097405	  1.982018	 -2.570004	 -0.155807	  2.105124	  0.513191
  0.098185	  1.982650	 -2.572595	 -0.157104	  2.106997	  0.516252
  0.098965	  1.983273	 -2.575167	 -0.158403	  2.108864	  0.519309
  0.099748	  1.983886	 -2.577721	 -0.159707	  2.110726	  0.522363
  0.100531	  1.984490	 -2.580257	 -0.161014	  2.112582	  0.525414
  0.101316	  1.985085	 -2.582775	 -0.162324	  2.114434	  0.528462
  0.102102	  1.985670	 -2.585275	 -0.163638	  2.116280	  0.531506
  0.102890	  1.986247	 -2.587758	 -0.164955	  2.118121	  0.534547
  0.103679	  1.986814	 -2.590223	 -0.166276	  2.119957	  0.537585
  0.104470	  1.987373	 -2.592671	 -0.167601	  2.121788	  0.540620
  0.105262	  1.987922	 -2.595101	 -0.168928	  2.123614	  0.543651
  0.106055	  1.988463	 -2.597515	 -0.170260	  2.125435	  0.546679
  0.106849	  1.988995	 -2.599911	 -0.171594	  2.127250	  0.549704
  0.107645	  1.989518	 -2.602290	 -0.172932	  2.129062	  0.552725
  0.108442	  1.990032	 -2.604652	 -0.174274	  2.130868	  0.555744
  0.109240	  1.990538	 -2.606998	 -0.175619	  2.132669	  0.558759
  0.110040	  1.991035	 -2.609326	 -0.176967	  2.134466	  0.561770
  0.110841	  1.991524	 -2.611639	 -0.178319	  2.136258	  0.564779
  0.111643	  1.992004	 -2.613934	 -0.179674	  2.138045	  0.567784
  0.112446	  1.992476	 -2.616213	 -0.181033	  2.139827	  0.570786
  0.113251	  1.992940	 -2.618476	 -0.182395	  2.141605	  0.573785
  0.114057	  1.993395	 -2.620723	 -0.183760	  2.143378	  0.576780
  0.114864	  1.993842	 -2.622953	 -0.185128	  2.145147	  0.579772
  0.115672	  1.994281	 -2.625167	 -0.186500	  2.146911	  0.582761
  0.116481	  1.994711	 -2.627366	 -0.187876	  2.148671	  0.585746
  0.117291	  1.995134	 -2.629548	 -0.189254	  2.150426	  0.588728
  0.118103	  1.995548	 -2.631715	 -0.190636	  2.152177	  0.591707
  0.118915	  1.995955	 -2.633866	 -0.192021	  2.153923	  0.594683
  0.119729	  1.996353	 -2.636001	 -0.193410	  2.155665	  0.597655
  0.120544	  1.996744	 -2.638121	 -0.194802	  2.157403	  0.600624
  0.121360	  1.997127	 -2.640225	 -0.196197	  2.159136	  0.603590
  0.122177	  1.997502	 -2.642314	 -0.197595	  2.160865	  0.606552
  0.122995	  1.997869	 -2.644387	 -0.198997	  2.162590	  0.609511
  0.123814	  1.998229	 -2.646446	 -0.200401	  2.164310	  0.612467
  0.124634	  1.998581	 -2.648489	 -0.201809	  2.166026	  0.615420
  0.125455	  1.998925	 -2.650517	 -0.203221	  2.167738	  0.618369
  0.126277	  1.999262	 -2.652530	 -0.204635	  2.169446	  0.621315
  0.127100	  1.999591	 -2.654528	 -0.206053	  2.171150	  0.624257
  0.127924	  1.999912	 -2.656511	 -0.207473	  2.172850	  0.627196
  0.128749	  2.000227	 -2.658479	 -0.208897	  2.174545	  0.630132
  0.129575	  2.000534	 -2.660433	 -0.210325	  2.176237	  0.633065
  0.130402	  2.000833	 -2.662372	 -0.211755	  2.177925	  0.635994
  0.131229	  2.001125	 -2.664296	 -0.213188	  2.179608	  0.638920
  0.132058	  2.001410	 -2.666206	 -0.214625	  2.181288	  0.641843
  0.132887	  2.001688	 -2.668102	 -0.216064	  2.182963	  0.644762
  0.133717	  2.001959	 -2.669983	 -0.217507	  2.184635	  0.647678
  0.134548	  2.002222	 -2.671850	 -0.218953	  2.186302	  0.650591
  0.135380	  2.002479	 -2.673702	 -0.220402	  2.187966	  0.653501
  0.136213	  2.002728	 -2.675540	 -0.221854	  2.189626	  0.656407
  0.137047	  2.002970	 -2.677365	 -0.223309	  2.191282	  0.659310
  0.137881	  2.003206	 -2.679175	 -0.224767	  2.192934	  0.662209
  0.138716	  2.003434	 -2.680971	 -0.226228	  2.194583	  0.665105
  0.139552	  2.003656	 -2.682753	 -0.227692	  2.196228	  0.667998
  0.140388	  2.003870	 -2.684522	 -0.229159	  2.197868	  0.670888
  0.141225	  2.004078	 -2.686277	 -0.230629	  2.199505	  0.673774
  0.142063	  2.004279	 -2.688017	 -0.232102	  2.201139	  0.676657
  0.142902	  2.004474	 -2.689745	 -0.233578	  2.202768	  0.679537
  0.143741	  2.004661	 -2.691458	 -0.235057	  2.204394	  0.682413
  0.144581	  2.004842	 -2.693159	 -0.236539	  2.206017	  0.685286
  0.145421	  2.005017	 -2.694845	 -0.238023	  2.207635	  0.688156
  0.146262	  2.005184	 -2.696518	 -0.239511	  2.209250	  0.691022
  0.147104	  2.005345	 -2.698178	 -0.241002	  2.210861	  0.693885
  0.147946	  2.005500	 -2.699825	 -0.242495	  2.212469	  0.696745
  0.148789	  2.005648	 -2.701458	 -0.243991	  2.214073	  0.699601
  0.149633	  2.005790	 -2.703078	 -0.245490	  2.215673	  0.702454
  0.150477	  2.005925	 -2.704685	 -0.246992	  2.217270	  0.705304
  0.151321	  2.006054	 -2.706279	 -0.248497	  2.218864	  0.708151
  0.152166	  2.006177	 -2.707860	 -0.250005	  2.220453	  0.710994
  0.153011	  2.006293	 -2.709428	 -0.251515	  2.222040	  0.713834
  0.153857	  2.006403	 -2.710983	 -0.253028	  2.223622	  0.716671
  0.154704	  2.006507	 -2.712525	 -0.254544	  2.225202	  0.719504
  0.155550	  2.006605	 -2.714054	 -0.256063	  2.226778	  0.722334
  0.156398	  2.006696	 -2.715571	 -0.257584	  2.228350	  0.725161
  0.157245	  2.006782	 -2.717075	 -0.259108	  2.229919	  0.727984
  0.158093	  2.006861	 -2.718566	 -0.260635	  2.231484	  0.730804
  0.158942	  2.006934	 -2.720045	 -0.262164	  2.233046	  0.733621
  0.159790	  2.007001	 -2.721511	 -0.263696	  2.234605	  0.736435
  0.160640	  2.007062	 -2.722964	 -0.265231	  2.236160	  0.739245
  0.161489	  2.007117	 -2.724405	 -0.266768	  2.237712	  0.742052
  0.162339	  2.007167	 -2.725834	 -0.268308	  2.239260	  0.744856
  0.163189	  2.007210	 -2.727251	 -0.269851	  2.240805	  0.747657
  0.164039	  2.007247	 -2.728655	 -0.271396	  2.242347	  0.750454
  0.164889	  2.007279	 -2.730047	 -0.272943	  2.243885	  0.753248
  0.165740	  2.007305	 -2.731427	 -0.274494	  2.245420	  0.756038
  0.166591	  2.007325	 -2.732794	 -0.276046	  2.246952	  0.758826
  0.167442	  2.007339	 -2.734150	 -0.277602	  2.248481	  0.761610
  0.168294	  2.007348	 -2.735493	 -0.279159	  2.250006	  0.764391
  0.169145	  2.007350	 -2.736825	 -0.280720	  2.251528	  0.767169
  0.169997	  2.007348	 -2.738144	 -0.282282	  2.253046	  0.769943
  0.170849	  2.007339	 -2.739452	 -0.283848	  2.254562	  0.772714
  0.171700	  2.007325	 -2.740748	 -0.285415	  2.256074	  0.775482
  0.172552	  2.007306	 -2.742032	 -0.286985	  2.257583	  0.778247
  0.173405	  2.007280	 -2.743304	 -0.288558	  2.259088	  0.781008
  0.174257	  2.007250	 -2.744565	 -0.290133	  2.260591	  0.783767
  0.175109	  2.007214	 -2.745814	 -0.291710	  2.262090	  0.786522
  0.175961	  2.007172	 -2.747051	 -0.293289	  2.263586	  0.789273
  0.176813	  2.007125	 -2.748277	 -0.294871	  2.265079	  0.792022
  0.177666	  2.007073	 -2.749491	 -0.296455	  2.266569	  0.794767
  0.178518	  2.007015	 -2.750694	 -0.298042	  2.268055	  0.797510
  0.179370	  2.006952	 -2.751885	 -0.299630	  2.269538	  0.800248
  0.180222	  2.006883	 -2.753065	 -0.301221	  2.271019	  0.802984
  0.181074	  2.006810	 -2.754233	 -0.302814	  2.272496	  0.805717
  0.181926	  2.006731	 -2.755391	 -0.304410	  2.273970	  0.808446
  0.182778	  2.006647	 -2.756537	 -0.306008	  2.275441	  0.811172
  0.183630	  2.006557	 -2.757672	 -0.307607	  2.276908	  0.813895
  0.184482	  2.006463	 -2.758795	 -0.309209	  2.278373	  0.816615
  0.185333	  2.006363	 -2.759908	 -0.310813	  2.279834	  0.819332
  0.186184	  2.006259	 -2.761009	 -0.312420	  2.281293	  0.822045
  0.187035	  2.006149	 -2.762100	 -0.314028	  2.282748	  0.824756
  0.187886	  2.006034	 -2.763179	 -0.315638	  2.284201	  0.827463
  0.188737	  2.005914	 -2.764248	 -0.317251	  2.285650	  0.830167
  0.189587	  2.005789	 -2.765305	 -0.318865	  2.287096	  0.832868
  0.190438	  2.005659	 -2.766352	 -0.320482	  2.288539	  0.835565
  0.191287	  2.005524	 -2.767388	 -0.322100	  2.289980	  0.838260
  0.192137	  2.005385	 -2.768413	 -0.323721	  2.291417	  0.840951
  0.192986	  2.005240	 -2.769428	 -0.325344	  2.292851	  0.843640
  0.193835	  2.005090	 -2.770431	 -0.326968	  2.294282	  0.846325
  0.194684	  2.004936	 -2.771424	 -0.328594	  2.295710	  0.849007
  0.195532	  2.004777	 -2.772407	 -0.330223	  2.297135	  0.851686
  0.196380	  2.004613	 -2.773379	 -0.331853	  2.298557	  0.854362
  0.197227	  2.004444	 -2.774340	 -0.333485	  2.299977	  0.857035
  0.198074	  2.004271	 -2.775291	 -0.335119	  2.301393	  0.859705
  0.198921	  2.004092	 -2.776231	 -0.336755	  2.302806	  0.862371
  0.199767	  2.003909	 -2.777161	 -0.338392	  2.304216	  0.865035
  0.200613	  2.003722	 -2.778081	 -0.340032	  2.305624	  0.867695
  0.201458	  2.003530	 -2.778990	 -0.341673	  2.307028	  0.870353
  0.202303	  2.003333	 -2.779889	 -0.343316	  2.308430	  0.873007
  0.203147	  2.003131	 -2.780778	 -0.344961	  2.309828	  0.875659
  0.203990	  2.002925	 -2.781656	 -0.346607	  2.311224	  0.878307
  0.204833	  2.002715	 -2.782525	 -0.348255	  2.312617	  0.880952
  0.205676	  2.002500	 -2.783383	 -0.349905	  2.314007	  0.883595
  0.206518	  2.002280	 -2.784231	 -0.351556	  2.315394	  0.886234
  0.207359	  2.002056	 -2.785069	 -0.353209	  2.316778	  0.888870
  0.208200	  2.001828	 -2.785897	 -0.354864	  2.318159	  0.891503
  0.209040	  2.001595	 -2.786715	 -0.356520	  2.319537	  0.894134
  0.209879	  2.001357	 -2.787524	 -0.358178	  2.320913	  0.896761
  0.210718	  2.001116	 -2.788322	 -0.359837	  2.322285	  0.899385
  0.211556	  2.000870	 -2.789110	 -0.361498	  2.323655	  0.902007
  0.212393	  2.000619	 -2.789889	 -0.363160	  2.325022	  0.904625
  0.213230	  2.000365	 -2.790658	 -0.364824	  2.326386	  0.907240
  0.214066	  2.000106	 -2.791417	 -0.366489	  2.327748	  0.909853
  0.214901	  1.999842	 -2.792166	 -0.368156	  2.329106	  0.912462
  0.215735	  1.999575	 -2.792906	 -0.369824	  2.330462	  0.915069
  0.216569	  1.999303	 -2.793636	 -0.371494	  2.331815	  0.917673
  0.217401	  1.999027	 -2.794356	 -0.373165	  2.333165	  0.920273
  0.218233	  1.998747	 -2.795067	 -0.374837	  2.334512	  0.922871
  0.219064	  1.998463	 -2.795769	 -0.376510	  2.335856	  0.925466
  0.219894	  1.998175	 -2.796460	 -0.378185	  2.337198	  0.928058
  0.220724	  1.997882	 -2.797143	 -0.379862	  2.338537	  0.930647
  0.221552	  1.997586	 -2.797816	 -0.381539	  2.339873	  0.933234
  0.222380	  1.997285	 -2.798480	 -0.383218	  2.341207	  0.935817
  0.223206	  1.996981	 -2.799134	 -0.384898	  2.342537	  0.938398
  0.224032	  1.996672	 -2.799779	 -0.386579	  2.343865	  0.940975
  0.224856	  1.996360	 -2.800415	 -0.388261	  2.345190	  0.943550
  0.225680	  1.996043	 -2.801042	 -0.389945	  2.346513	  0.946122
  0.226503	  1.995722	 -2.801659	 -0.391629	  2.347833	  0.948692
  0.227324	  1.995398	 -2.802267	 -0.393315	  2.349150	  0.951258
  0.228145	  1.995070	 -2.802867	 -0.395002	  2.350464	  0.953822
  0.228965	  1.994737	 -2.803457	 -0.396690	  2.351776	  0.956383
  0.229783	  1.994401	 -2.804038	 -0.398379	  2.353085	  0.958941
  0.230601	  1.994061	 -2.804610	 -0.400069	  2.354391	  0.961496
  0.231417	  1.993718	 -2.805173	 -0.401760	  2.355694	  0.964048
  0.232232	  1.993370	 -2.805727	 -0.403452	  2.356995	  0.966598
  0.233046	  1.993019	 -2.806272	 -0.405145	  2.358294	  0.969145
  0.233859	  1.992664	 -2.806809	 -0.406839	  2.359589	  0.971689
  0.234671	  1.992305	 -2.807336	 -0.408534	  2.360882	  0.974231
  0.235482	  1.991942	 -2.807855	 -0.410230	  2.362172	  0.976770
  0.236291	  1.991576	 -2.808365	 -0.411926	  2.363460	  0.979306
  0.237099	  1.991206	 -2.808866	 -0.413624	  2.364745	  0.981839
  0.237906	  1.990832	 -2.809359	 -0.415322	  2.366027	  0.984370
  0.238712	  1.990455	 -2.809843	 -0.417021	  2.367307	  0.986898
  0.239517	  1.990074	 -2.810318	 -0.418721	  2.368584	  0.989423
  0.240320	  1.989690	 -2.810785	 -0.420422	  2.369859	  0.991946
  0.241122	  1.989302	 -2.811244	 -0.422123	  2.371131	  0.994466
  0.241922	  1.988910	 -2.811693	 -0.423825	  2.372400	  0.996983
  0.242722	  1.988515	 -2.812135	 -0.425528	  2.373667	  0.999498
  0.243520	  1.988116	 -2.812568	 -0.427232	  2.374931	  1.002010
  0.244316	  1.987714	 -2.812992	 -0.428936	  2.376193	  1.004520
  0.245112	  1.987309	 -2.813408	 -0.430641	  2.377452	  1.007027
  0.245906	  1.986900	 -2.813816	 -0.432346	  2.378709	  1.009531
  0.246698	  1.986487	 -2.814216	 -0.434052	  2.379963	  1.012033
  0.247489	  1.986071	 -2.814607	 -0.435759	  2.381214	  1.014532
  0.248279	  1.985652	 -2.814990	 -0.437466	  2.382463	  1.017029
  0.249067	  1.985229	 -2.815365	 -0.439174	  2.383709	  1.019523
  0.249854	  1.984803	 -2.815731	 -0.440882	  2.384953	  1.022014
  0.250639	  1.984374	 -2.816090	 -0.442590	  2.386195	  1.024503
  0.251423	  1.983941	 -2.816440	 -0.444299	  2.387433	  1.026989
  0.252205	  1.983505	 -2.816783	 -0.446009	  2.388670	  1.029473
  0.252986	  1.983065	 -2.817117	 -0.447719	  2.389904	  1.031955
  0.253765	  1.982623	 -2.817444	 -0.449429	  2.391135	  1.034434
  0.254543	  1.982177	 -2.817762	 -0.451140	  2.392364	  1.036910
  0.255319	  1.981728	 -2.818073	 -0.452851	  2.393591	  1.039384
  0.256093	  1.981275	 -2.818376	 -0.454562	  2.394815	  1.041856
  0.256866	  1.980820	 -2.818670	 -0.456274	  2.396036	  1.044325
  0.257638	  1.980361	 -2.818958	 -0.457986	  2.397255	  1.046791
  0.258407	  1.979899	 -2.819237	 -0.459698	  2.398472	  1.049255
  0.259175	  1.979434	 -2.819508	 -0.461411	  2.399686	  1.051717
  0.259942	  1.978966	 -2.819772	 -0.463124	  2.400898	  1.054177
  0.260707	  1.978495	 -2.820028	 -0.464836	  2.402107	  1.056634
  0.261470	  1.978021	 -2.820277	 -0.466550	  2.403314	  1.059088
  0.262231	  1.977543	 -2.820518	 -0.468263	  2.404519	  1.061540
  0.262991	  1.977063	 -2.820751	 -0.469976	  2.405721	  1.063990
  0.263749	  1.976579	 -2.820977	 -0.471690	  2.406921	  1.066437
  0.264505	  1.976093	 -2.821195	 -0.473403	  2.408119	  1.068883
  0.265259	  1.975603	 -2.821406	 -0.475117	  2.409314	  1.071325
  0.266012	  1.975111	 -2.821609	 -0.476830	  2.410506	  1.073766
  0.266763	  1.974615	 -2.821805	 -0.478544	  2.411697	  1.076204
  0.267512	  1.974117	 -2.821994	 -0.480258	  2.412885	  1.078640
  0.268259	  1.973616	 -2.822175	 -0.481972	  2.414071	  1.081073
  0.269004	  1.973111	 -2.822349	 -0.483685	  2.415254	  1.083504
  0.269748	  1.972604	 -2.822516	 -0.485399	  2.416435	  1.085933
  0.270490	  1.972094	 -2.822675	 -0.487112	  2.417614	  1.088360
  0.271230	  1.971581	 -2.822828	 -0.488826	  2.418790	  1.090784
