  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  0.016293	 -0.014661	  0.018112	 -1.391879	  0.028800	  1.400306	  0.000000
  0.032881	 -0.028630	  0.035204	 -1.385092	  0.057896	  1.402181	  0.000000
  0.049746	 -0.041910	  0.051310	 -1.378556	  0.087265	  1.404536	  0.000000
  0.066867	 -0.054504	  0.066462	 -1.372249	  0.116881	  1.407347	  0.000000
  0.084221	 -0.066414	  0.080689	 -1.366151	  0.146718	  1.410591	  0.000000
  0.101785	 -0.077643	  0.094022	 -1.360239	  0.176746	  1.414245	  0.000000
  0.119531	 -0.088194	  0.106487	 -1.354492	  0.206933	  1.418287	  0.000000
  0.137432	 -0.098069	  0.118112	 -1.348888	  0.237246	  1.422698	  0.000000
  0.155459	 -0.107273	  0.128923	 -1.343406	  0.267652	  1.427456	  0.000000
  0.173582	 -0.115811	  0.138945	 -1.338024	  0.298115	  1.432543	  0.000000
  0.191770	 -0.123688	  0.148204	 -1.332722	  0.328599	  1.437942	  0.000000
  0.209991	 -0.130912	  0.156724	 -1.327478	  0.359066	  1.443633	  0.000000
  0.228212	 -0.137490	  0.164530	 -1.322271	  0.389481	  1.449600	  0.000000
  0.246400	 -0.143432	  0.171644	 -1.317083	  0.419804	  1.455827	  0.000000
  0.264522	 -0.148748	  0.178092	 -1.311892	  0.449999	  1.462297	  0.000000
  0.282546	 -0.153451	  0.183896	 -1.306681	  0.480030	  1.468996	  0.000000
  0.300440	 -0.157553	  0.189080	 -1.301431	  0.509859	  1.475908	  0.000000
  0.318171	 -0.161068	  0.193667	 -1.296126	  0.539453	  1.483018	  0.000000
  0.335709	 -0.164012	  0.197679	 -1.290748	  0.568776	  1.490314	  0.000000
  0.353024	 -0.166401	  0.201141	 -1.285283	  0.597796	  1.497782	  0.000000
  0.370087	 -0.168254	  0.204073	 -1.279716	  0.626482	  1.505409	  0.000000
  0.386872	 -0.169587	  0.206500	 -1.274034	  0.654804	  1.513182	  0.000000
  0.403354	 -0.170421	  0.208444	 -1.268226	  0.682736	  1.521090	  0.000000
  0.419507	 -0.170776	  0.209926	 -1.262281	  0.710251	  1.529121	  0.000000
  0.435311	 -0.170671	  0.210969	 -1.256189	  0.737326	  1.537264	  0.000000
  0.450746	 -0.170128	  0.211595	 -1.249941	  0.763940	  1.545509	  0.000000
  0.465793	 -0.169169	  0.211826	 -1.243532	  0.790073	  1.553846	  0.000000
  0.480435	 -0.167814	  0.211682	 -1.236954	  0.815708	  1.562265	  0.000000
  0.494659	 -0.166087	  0.211187	 -1.230203	  0.840830	  1.570757	  0.000000
  0.508451	 -0.164007	  0.210360	 -1.223275	  0.865425	  1.579314	  0.000000
  0.521802	 -0.161598	  0.209222	 -1.216166	  0.889484	  1.587926	  0.000000
  0.534701	 -0.158880	  0.207795	 -1.208876	  0.912995	  1.596587	  0.000000
  0.547142	 -0.155875	  0.206098	 -1.201403	  0.935953	  1.605289	  0.000000
  0.559119	 -0.152605	  0.204153	 -1.193747	  0.958352	  1.614024	  0.000000
  0.570628	 -0.149088	  0.201977	 -1.185909	  0.980186	  1.622786	  0.000000
  0.581666	 -0.145347	  0.199592	 -1.177889	  1.001455	  1.631569	  0.000000
  0.592231	 -0.141399	  0.197016	 -1.169689	  1.022156	  1.640367	  0.000000
  0.602322	 -0.137265	  0.194268	 -1.161312	  1.042289	  1.649175	  0.000000
  0.611942	 -0.132963	  0.191367	 -1.152761	  1.061857	  1.657987	  0.000000
  0.621091	 -0.128511	  0.188331	 -1.144039	  1.080860	  1.666797	  0.000000
  0.629772	 -0.123925	  0.185178	 -1.135149	  1.099301	  1.675603	  0.000000
  0.637989	 -0.119223	  0.181924	 -1.126095	  1.117186	  1.684399	  0.000000
  0.645745	 -0.114420	  0.178589	 -1.116882	  1.134517	  1.693181	  0.000000
  0.653045	 -0.109532	  0.175187	 -1.107514	  1.151300	  1.701946	  0.000000
  0.659895	 -0.104573	  0.171736	 -1.097995	  1.167541	  1.710690	  0.000000
  0.666301	 -0.099557	  0.168251	 -1.088330	  1.183245	  1.719409	  0.000000
  0.672267	 -0.094497	  0.164749	 -1.078524	  1.198418	  1.728101	  0.000000
  0.677801	 -0.089406	  0.161243	 -1.068581	  1.213068	  1.736762	  0.000000
  0.682910	 -0.084295	  0.157751	 -1.058507	  1.227200	  1.745390	  0.000000
  0.687600	 -0.079176	  0.154285	 -1.048305	  1.240821	  1.753982	  0.000000
  0.691877	 -0.074059	  0.150859	 -1.037982	  1.253937	  1.762535	  0.000000
  0.695750	 -0.068955	  0.147488	 -1.027541	  1.266557	  1.771046	  0.000000
  0.699225	 -0.063872	  0.144185	 -1.016988	  1.278685	  1.779514	  0.000000
  0.702309	 -0.058819	  0.140962	 -1.006327	  1.290330	  1.787935	  0.000000
  0.705010	 -0.053804	  0.137833	 -0.995562	  1.301496	  1.796307	  0.000000
  0.707334	 -0.048836	  0.134807	 -0.984699	  1.312192	  1.804628	  0.000000
  0.709288	 -0.043920	  0.131899	 -0.973742	  1.322422	  1.812896	  0.000000
  0.710880	 -0.039064	  0.129118	 -0.962695	  1.332194	  1.821107	  0.000000
  0.712116	 -0.034273	  0.126475	 -0.951563	  1.341512	  1.829259	  0.000000
  0.713003	 -0.029552	  0.123981	 -0.940349	  1.350383	  1.837349	  0.000000
  0.713547	 -0.024907	  0.121645	 -0.929059	  1.358813	  1.845376	  0.000000
  0.713754	 -0.020342	  0.119477	 -0.917696	  1.366806	  1.853335	  0.000000
  0.713632	 -0.015861	  0.117486	 -0.906264	  1.374368	  1.861224	  0.000000
  0.713186	 -0.011468	  0.115680	 -0.894768	  1.381503	  1.869040	  0.000000
  0.712421	 -0.007165	  0.114068	 -0.883212	  1.388217	  1.876780	  0.000000
  0.711345	 -0.002955	  0.112656	 -0.871599	  1.394514	  1.884440	  0.000000
  0.709961	  0.001161	  0.111453	 -0.859934	  1.400399	  1.892017	  0.000000
  0.708276	  0.005179	  0.110465	 -0.848220	  1.405876	  1.899507	  0.000000
  0.706295	  0.009099	  0.109697	 -0.836461	  1.410949	  1.906906	  0.000000
  0.704022	  0.012921	  0.109157	 -0.824662	  1.415622	  1.914211	  0.000000
  0.701464	  0.016644	  0.108848	 -0.812825	  1.419899	  1.921417	  0.000000
  0.698623	  0.020267	  0.108777	 -0.800955	  1.423784	  1.928520	  0.000000
  0.695506	  0.023792	  0.108947	 -0.789056	  1.427281	  1.935515	  0.000000
  0.692115	  0.027218	  0.109363	 -0.777131	  1.430394	  1.942398	  0.000000
  0.688456	  0.030548	  0.110027	 -0.765183	  1.433125	  1.949164	  0.000000
  0.684533	  0.033783	  0.110943	 -0.753218	  1.435480	  1.955808	  0.000000
  0.680349	  0.036925	  0.112113	 -0.741238	  1.437460	  1.962326	  0.000000
  0.675907	  0.039976	  0.113539	 -0.729247	  1.439070	  1.968710	  0.000000
  0.671212	  0.042939	  0.115224	 -0.717248	  1.440314	  1.974957	  0.000000
  0.666268	  0.045818	  0.117167	 -0.705246	  1.441194	  1.981061	  0.000000
  0.661076	  0.048615	  0.119369	 -0.693243	  1.441715	  1.987016	  0.000000
  0.655641	  0.051335	  0.121831	 -0.681244	  1.441879	  1.992817	  0.000000
  0.649965	  0.053981	  0.124553	 -0.669253	  1.441691	  1.998457	  0.000000
  0.644051	  0.056560	  0.127533	 -0.657271	  1.441154	  2.003931	  0.000000
  0.637903	  0.059075	  0.130771	 -0.645303	  1.440272	  2.009233	  0.000000
  0.631522	  0.061532	  0.134264	 -0.633353	  1.439049	  2.014356	  0.000000
  0.624911	  0.063937	  0.138012	 -0.621424	  1.437488	  2.019296	  0.000000
  0.618074	  0.066297	  0.142010	 -0.609518	  1.435593	  2.024045	  0.000000
  0.611011	  0.068616	  0.146257	 -0.597640	  1.433369	  2.028598	  0.000000
  0.603726	  0.070903	  0.150748	 -0.585792	  1.430819	  2.032948	  0.000000
  0.596220	  0.073165	  0.155480	 -0.573977	  1.427947	  2.037090	  0.000000
  0.588496	  0.075409	  0.160449	 -0.562200	  1.424758	  2.041018	  0.000000
  0.580556	  0.077644	  0.165650	 -0.550462	  1.421255	  2.044725	  0.000000
  0.572401	  0.079877	  0.171078	 -0.538766	  1.417444	  2.048206	  0.000000
  0.564033	  0.082118	  0.176728	 -0.527116	  1.413328	  2.051456	  0.000000
  0.555455	  0.084375	  0.182593	 -0.515514	  1.408913	  2.054467	  0.000000
  0.546668	  0.086658	  0.188667	 -0.503964	  1.404201	  2.057235	  0.000000
  0.537674	  0.088977	  0.194944	 -0.492466	  1.399199	  2.059754	  0.000000
  0.528474	  0.091341	  0.201417	 -0.481026	  1.393911	  2.062019	  0.000000
  0.519070	  0.093763	  0.208078	 -0.469643	  1.388341	  2.064024	  0.000000
  0.509463	  0.096252	  0.214919	 -0.458322	  1.382494	  2.065765	  0.000000
  0.499656	  0.098819	  0.221932	 -0.447065	  1.376376	  2.067237	  0.000000
  0.489649	  0.101477	  0.229108	 -0.435873	  1.369990	  2.068435	  0.000000
  0.479444	  0.104237	  0.236439	 -0.424749	  1.363342	  2.069354	  0.000000
  0.469043	  0.107112	  0.243914	 -0.413696	  1.356436	  2.069990	  0.000000
  0.458447	  0.110115	  0.251525	 -0.402715	  1.349279	  2.070339	  0.000000
  0.447657	  0.113258	  0.259260	 -0.391808	  1.341873	  2.070398	  0.000000
  0.447657	  0.113258	  0.259260	 -0.391808	  1.341873	  2.070398	  1.000000
  0.448339	  0.113490	  0.259078	 -0.391751	  1.341979	  2.070912	  1.000000
  0.449021	  0.113722	  0.258895	 -0.391695	  1.342084	  2.071426	  1.000000
  0.449703	  0.113955	  0.258711	 -0.391638	  1.342189	  2.071939	  1.000000
  0.450385	  0.114188	  0.258527	 -0.391582	  1.342294	  2.072452	  1.000000
  0.451066	  0.114422	  0.258342	 -0.391525	  1.342399	  2.072965	  1.000000
  0.451748	  0.114656	  0.258157	 -0.391469	  1.342504	  2.073478	  1.000000
  0.452429	  0.114891	  0.257971	 -0.391412	  1.342609	  2.073990	  1.000000
  0.453109	  0.115126	  0.257785	 -0.391356	  1.342713	  2.074502	  1.000000
  0.453790	  0.115362	  0.257598	 -0.391299	  1.342818	  2.075014	  1.000000
  0.454470	  0.115598	  0.257410	 -0.391243	  1.342923	  2.075526	  1.000000
  0.455150	  0.115834	  0.257222	 -0.391186	  1.343028	  2.076037	  1.000000
  0.455830	  0.116071	  0.257034	 -0.391130	  1.343132	  2.076547	  1.000000
  0.456509	  0.116308	  0.256845	 -0.391073	  1.343237	  2.077058	  1.000000
  0.457189	  0.116546	  0.256655	 -0.391017	  1.343341	  2.077568	  1.000000
  0.457868	  0.116785	  0.256464	 -0.390960	  1.343446	  2.078078	  1.000000
  0.458546	  0.117024	  0.256274	 -0.390904	  1.343550	  2.078587	  1.000000
  0.459225	  0.117263	  0.256082	 -0.390847	  1.343654	  2.079097	  1.000000
  0.459903	  0.117503	  0.255890	 -0.390791	  1.343759	  2.079606	  1.000000
  0.460581	  0.117743	  0.255698	 -0.390734	  1.343863	  2.080114	  1.000000
  0.461259	  0.117984	  0.255505	 -0.390678	  1.343967	  2.080622	  1.000000
  0.461937	  0.118225	  0.255311	 -0.390621	  1.344071	  2.081130	  1.000000
  0.462614	  0.118466	  0.255117	 -0.390565	  1.344175	  2.081638	  1.000000
  0.463291	  0.118708	  0.254922	 -0.390508	  1.344279	  2.082145	  1.000000
  0.463968	  0.118951	  0.254727	 -0.390452	  1.344383	  2.082652	  1.000000
  0.464645	  0.119194	  0.254531	 -0.390395	  1.344487	  2.083159	  1.000000
  0.465321	  0.119437	  0.254334	 -0.390339	  1.344591	  2.083665	  1.000000
  0.465997	  0.119681	  0.254137	 -0.390283	  1.344695	  2.084172	  1.000000
  0.466673	  0.119926	  0.253940	 -0.390226	  1.344799	  2.084677	  1.000000
  0.467348	  0.120170	  0.253741	 -0.390170	  1.344903	  2.085183	  1.000000
  0.468024	  0.120416	  0.253543	 -0.390113	  1.345006	  2.085688	  1.000000
  0.468699	  0.120661	  0.253343	 -0.390057	  1.345110	  2.086193	  1.000000
  0.469374	  0.120908	  0.253144	 -0.390000	  1.345214	  2.086697	  1.000000
  0.470048	  0.121154	  0.252943	 -0.389944	  1.345317	  2.087201	  1.000000
  0.470723	  0.121401	  0.252742	 -0.389888	  1.345421	  2.087705	  1.000000
  0.471397	  0.121649	  0.252541	 -0.389831	  1.345524	  2.088209	  1.000000
  0.472071	  0.121897	  0.252339	 -0.389775	  1.345627	  2.088712	  1.000000
  0.472744	  0.122145	  0.252136	 -0.389719	  1.345731	  2.089215	  1.000000
  0.473418	  0.122394	  0.251933	 -0.389662	  1.345834	  2.089717	  1.000000
  0.474091	  0.122644	  0.251729	 -0.389606	  1.345937	  2.090220	  1.000000
  0.474763	  0.122894	  0.251525	 -0.389550	  1.346040	  2.090721	  1.000000
  0.475543	  0.123214	  0.251254	 -0.389476	  1.346178	  2.091319	  1.000000
  0.474708	  0.124020	  0.249977	 -0.389594	  1.346287	  2.090362	  1.000000
  0.473874	  0.124828	  0.248699	 -0.389711	  1.346397	  2.089405	  1.000000
  0.473042	  0.125636	  0.247418	 -0.389828	  1.346508	  2.088449	  1.000000
  0.472559	  0.124943	  0.248179	 -0.389968	  1.346183	  2.087938	  1.000000
  0.472076	  0.124249	  0.248938	 -0.390108	  1.345857	  2.087427	  1.000000
  0.471017	  0.125275	  0.247311	 -0.390259	  1.345992	  2.086201	  1.000000
  0.469960	  0.126302	  0.245682	 -0.390410	  1.346128	  2.084977	  1.000000
  0.469476	  0.125610	  0.246441	 -0.390549	  1.345801	  2.084465	  1.000000
  0.468992	  0.124919	  0.247199	 -0.390688	  1.345475	  2.083952	  1.000000
  0.468507	  0.124227	  0.247957	 -0.390827	  1.345148	  2.083439	  1.000000
  0.468021	  0.123535	  0.248715	 -0.390966	  1.344822	  2.082925	  1.000000
  0.467535	  0.122844	  0.249471	 -0.391105	  1.344495	  2.082410	  1.000000
  0.467048	  0.122152	  0.250228	 -0.391244	  1.344169	  2.081895	  1.000000
  0.466561	  0.121461	  0.250983	 -0.391383	  1.343843	  2.081379	  1.000000
  0.466073	  0.120770	  0.251738	 -0.391522	  1.343517	  2.080862	  1.000000
  0.465585	  0.120079	  0.252493	 -0.391661	  1.343191	  2.080344	  1.000000
  0.465096	  0.119388	  0.253247	 -0.391800	  1.342866	  2.079826	  1.000000
  0.464606	  0.118697	  0.254000	 -0.391938	  1.342540	  2.079307	  1.000000
  0.464116	  0.118007	  0.254753	 -0.392077	  1.342214	  2.078787	  1.000000
  0.463626	  0.117316	  0.255505	 -0.392215	  1.341889	  2.078267	  1.000000
  0.463135	  0.116626	  0.256256	 -0.392354	  1.341564	  2.077746	  1.000000
  0.462643	  0.115936	  0.257007	 -0.392492	  1.341238	  2.077224	  1.000000
  0.462151	  0.115246	  0.257757	 -0.392631	  1.340913	  2.076702	  1.000000
  0.461658	  0.114555	  0.258507	 -0.392769	  1.340588	  2.076178	  1.000000
  0.461164	  0.113866	  0.259256	 -0.392907	  1.340263	  2.075654	  1.000000
  0.460459	  0.114559	  0.258168	 -0.393003	  1.340345	  2.074839	  1.000000
  0.459755	  0.115254	  0.257078	 -0.393100	  1.340428	  2.074024	  1.000000
  0.459052	  0.115949	  0.255987	 -0.393195	  1.340512	  2.073210	  1.000000
  0.458558	  0.115260	  0.256735	 -0.393333	  1.340185	  2.072685	  1.000000
  0.458063	  0.114572	  0.257483	 -0.393470	  1.339859	  2.072160	  1.000000
  0.457568	  0.113884	  0.258230	 -0.393608	  1.339533	  2.071634	  1.000000
  0.457072	  0.113196	  0.258977	 -0.393745	  1.339207	  2.071107	  1.000000
  0.456575	  0.112508	  0.259723	 -0.393882	  1.338881	  2.070579	  1.000000
  0.456078	  0.111820	  0.260469	 -0.394019	  1.338555	  2.070051	  1.000000
  0.455580	  0.111132	  0.261214	 -0.394156	  1.338229	  2.069522	  1.000000
  0.455082	  0.110445	  0.261958	 -0.394293	  1.337903	  2.068993	  1.000000
  0.454583	  0.109758	  0.262702	 -0.394430	  1.337578	  2.068462	  1.000000
  0.454084	  0.109070	  0.263445	 -0.394567	  1.337252	  2.067931	  1.000000
  0.453584	  0.108383	  0.264188	 -0.394704	  1.336927	  2.067399	  1.000000
  0.453084	  0.107696	  0.264930	 -0.394840	  1.336601	  2.066867	  1.000000
  0.452583	  0.107009	  0.265671	 -0.394977	  1.336276	  2.066333	  1.000000
  0.452081	  0.106323	  0.266412	 -0.395114	  1.335951	  2.065799	  1.000000
  0.451579	  0.105636	  0.267152	 -0.395250	  1.335626	  2.065265	  1.000000
  0.451076	  0.104950	  0.267892	 -0.395386	  1.335301	  2.064729	  1.000000
  0.450572	  0.104263	  0.268631	 -0.395523	  1.334976	  2.064193	  1.000000
  0.450068	  0.103577	  0.269369	 -0.395659	  1.334651	  2.063656	  1.000000
  0.450214	  0.103254	  0.269786	 -0.395696	  1.334522	  2.063710	  1.000000
  0.449710	  0.102567	  0.270524	 -0.395832	  1.334197	  2.063172	  1.000000
  0.448654	  0.103624	  0.268885	 -0.395970	  1.334308	  2.061952	  1.000000
  0.447601	  0.104682	  0.267243	 -0.396106	  1.334420	  2.060733	  1.000000
  0.448206	  0.105051	  0.266863	 -0.396062	  1.334551	  2.061151	  1.000000
  0.448811	  0.105421	  0.266484	 -0.396019	  1.334681	  2.061569	  1.000000
  0.448766	  0.105429	  0.266424	 -0.396073	  1.334616	  2.061397	  1.000000
  0.449370	  0.105799	  0.266044	 -0.396029	  1.334747	  2.061814	  1.000000
  0.449974	  0.106169	  0.265664	 -0.395985	  1.334877	  2.062232	  1.000000
  0.450578	  0.106539	  0.265283	 -0.395941	  1.335008	  2.062648	  1.000000
  0.451181	  0.106910	  0.264901	 -0.395898	  1.335138	  2.063065	  1.000000
  0.451784	  0.107281	  0.264519	 -0.395854	  1.335269	  2.063480	  1.000000
  0.452386	  0.107653	  0.264136	 -0.395811	  1.335399	  2.063896	  1.000000
  0.452988	  0.108025	  0.263753	 -0.395767	  1.335530	  2.064311	  1.000000
