  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  0.023214	 -0.014024	  0.021918	  1.523205	 -0.040289	  0.000000	  0.000000
  0.046846	 -0.026810	  0.042168	  1.531387	 -0.080898	  0.000000	  0.000000
  0.070837	 -0.038360	  0.060805	  1.539347	 -0.121772	  0.000000	  0.000000
  0.095128	 -0.048681	  0.077876	  1.547119	 -0.162852	  0.000000	  0.000000
  0.119651	 -0.057777	  0.093429	  1.554741	 -0.204072	  0.000000	  0.000000
  0.144339	 -0.065659	  0.107507	  1.562250	 -0.245361	  0.000000	  0.000000
  0.169119	 -0.072335	  0.120151	  1.569683	 -0.286648	  0.000000	  0.000000
  0.193919	 -0.077822	  0.131403	  1.577077	 -0.327855	  0.000000	  0.000000
  0.218665	 -0.082136	  0.141302	  1.584466	 -0.368907	  0.000000	  0.000000
  0.243284	 -0.085300	  0.149888	  1.591887	 -0.409726	  0.000000	  0.000000
  0.267703	 -0.087339	  0.157198	  1.599372	 -0.450237	  0.000000	  0.000000
  0.291852	 -0.088282	  0.163271	  1.606952	 -0.490365	  0.000000	  0.000000
  0.315664	 -0.088163	  0.168147	  1.614657	 -0.530041	  0.000000	  0.000000
  0.339076	 -0.087017	  0.171863	  1.622512	 -0.569196	  0.000000	  0.000000
  0.362028	 -0.084884	  0.174457	  1.630542	 -0.607770	  0.000000	  0.000000
  0.384466	 -0.081807	  0.175970	  1.638767	 -0.645704	  0.000000	  0.000000
  0.406342	 -0.077830	  0.176440	  1.647205	 -0.682949	  0.000000	  0.000000
  0.427612	 -0.073001	  0.175906	  1.655869	 -0.719460	  0.000000	  0.000000
  0.448238	 -0.067367	  0.174408	  1.664770	 -0.755198	  0.000000	  0.000000
  0.468188	 -0.060976	  0.171986	  1.673918	 -0.790131	  0.000000	  0.000000
  0.487436	 -0.053880	  0.168678	  1.683316	 -0.824233	  0.000000	  0.000000
  0.505959	 -0.046127	  0.164524	  1.692967	 -0.857484	  0.000000	  0.000000
  0.523743	 -0.037766	  0.159564	  1.702870	 -0.889872	  0.000000	  0.000000
  0.540776	 -0.028847	  0.153837	  1.713023	 -0.921386	  0.000000	  0.000000
  0.557050	 -0.019417	  0.147383	  1.723421	 -0.952026	  0.000000	  0.000000
  0.572563	 -0.009522	  0.140238	  1.734058	 -0.981790	  0.000000	  0.000000
  0.587315	  0.000794	  0.132443	  1.744926	 -1.010686	  0.000000	  0.000000
  0.601310	  0.011485	  0.124035	  1.756015	 -1.038722	  0.000000	  0.000000
  0.614554	  0.022512	  0.115052	  1.767314	 -1.065911	  0.000000	  0.000000
  0.627056	  0.033835	  0.105529	  1.778814	 -1.092268	  0.000000	  0.000000
  0.638827	  0.045417	  0.095505	  1.790502	 -1.117810	  0.000000	  0.000000
  0.649880	  0.057221	  0.085013	  1.802367	 -1.142556	  0.000000	  0.000000
  0.660229	  0.069215	  0.074090	  1.814397	 -1.166527	  0.000000	  0.000000
  0.669889	  0.081366	  0.062769	  1.826579	 -1.189744	  0.000000	  0.000000
  0.678876	  0.093646	  0.051085	  1.838902	 -1.212231	  0.000000	  0.000000
  0.687206	  0.106025	  0.039070	  1.851355	 -1.234009	  0.000000	  0.000000
  0.694896	  0.118480	  0.026757	  1.863927	 -1.255102	  0.000000	  0.000000
  0.701964	  0.130984	  0.014178	  1.876607	 -1.275533	  0.000000	  0.000000
  0.708428	  0.143516	  0.001364	  1.889385	 -1.295323	  0.000000	  0.000000
  0.714303	  0.156054	 -0.011656	  1.902252	 -1.314495	  0.000000	  0.000000
  0.719608	  0.168579	 -0.024850	  1.915199	 -1.333071	  0.000000	  0.000000
  0.724360	  0.181072	 -0.038190	  1.928219	 -1.351071	  0.000000	  0.000000
  0.728575	  0.193516	 -0.051648	  1.941303	 -1.368515	  0.000000	  0.000000
  0.732269	  0.205894	 -0.065194	  1.954447	 -1.385422	  0.000000	  0.000000
  0.735458	  0.218193	 -0.078802	  1.967643	 -1.401809	  0.000000	  0.000000
  0.738159	  0.230397	 -0.092443	  1.980887	 -1.417693	  0.000000	  0.000000
  0.740385	  0.242495	 -0.106093	  1.994174	 -1.433090	  0.000000	  0.000000
  0.742151	  0.254472	 -0.119723	  2.007500	 -1.448014	  0.000000	  0.000000
  0.743472	  0.266318	 -0.133309	  2.020862	 -1.462478	  0.000000	  0.000000
  0.744359	  0.278022	 -0.146825	  2.034258	 -1.476495	  0.000000	  0.000000
  0.744828	  0.289573	 -0.160246	  2.047685	 -1.490075	  0.000000	  0.000000
  0.744889	  0.300961	 -0.173547	  2.061141	 -1.503228	  0.000000	  0.000000
  0.744555	  0.312177	 -0.186704	  2.074627	 -1.515963	  0.000000	  0.000000
  0.743837	  0.323212	 -0.199693	  2.088140	 -1.528287	  0.000000	  0.000000
  0.742745	  0.334058	 -0.212490	  2.101680	 -1.540207	  0.000000	  0.000000
  0.741291	  0.344706	 -0.225071	  2.115249	 -1.551727	  0.000000	  0.000000
  0.739484	  0.355148	 -0.237414	  2.128846	 -1.562852	  0.000000	  0.000000
  0.737334	  0.365378	 -0.249496	  2.142471	 -1.573586	  0.000000	  0.000000
  0.734849	  0.375387	 -0.261294	  2.156126	 -1.583930	  0.000000	  0.000000
  0.732038	  0.385170	 -0.272786	  2.169811	 -1.593887	  0.000000	  0.000000
  0.728909	  0.394719	 -0.283951	  2.183529	 -1.603455	  0.000000	  0.000000
  0.725470	  0.404029	 -0.294767	  2.197279	 -1.612636	  0.000000	  0.000000
  0.721728	  0.413093	 -0.305214	  2.211063	 -1.621428	  0.000000	  0.000000
  0.717690	  0.421906	 -0.315272	  2.224883	 -1.629829	  0.000000	  0.000000
  0.713363	  0.430462	 -0.324921	  2.238739	 -1.637837	  0.000000	  0.000000
  0.708752	  0.438758	 -0.334141	  2.252633	 -1.645449	  0.000000	  0.000000
  0.703865	  0.446788	 -0.342915	  2.266565	 -1.652661	  0.000000	  0.000000
  0.698706	  0.454548	 -0.351224	  2.280536	 -1.659469	  0.000000	  0.000000
  0.693281	  0.462036	 -0.359053	  2.294547	 -1.665869	  0.000000	  0.000000
  0.687595	  0.469247	 -0.366385	  2.308597	 -1.671856	  0.000000	  0.000000
  0.681652	  0.476179	 -0.373206	  2.322687	 -1.677426	  0.000000	  0.000000
  0.675458	  0.482831	 -0.379500	  2.336815	 -1.682574	  0.000000	  0.000000
  0.669015	  0.489201	 -0.385257	  2.350981	 -1.687293	  0.000000	  0.000000
  0.662329	  0.495289	 -0.390464	  2.365183	 -1.691580	  0.000000	  0.000000
  0.655403	  0.501093	 -0.395110	  2.379420	 -1.695430	  0.000000	  0.000000
  0.648241	  0.506616	 -0.399188	  2.393689	 -1.698837	  0.000000	  0.000000
  0.640845	  0.511858	 -0.402688	  2.407988	 -1.701798	  0.000000	  0.000000
  0.633220	  0.516822	 -0.405606	  2.422313	 -1.704308	  0.000000	  0.000000
  0.625368	  0.521511	 -0.407937	  2.436661	 -1.706364	  0.000000	  0.000000
  0.617291	  0.525928	 -0.409677	  2.451028	 -1.707962	  0.000000	  0.000000
  0.608993	  0.530078	 -0.410825	  2.465408	 -1.709101	  0.000000	  0.000000
  0.600476	  0.533968	 -0.411381	  2.479798	 -1.709778	  0.000000	  0.000000
  0.591743	  0.537603	 -0.411347	  2.494192	 -1.709991	  0.000000	  0.000000
  0.582795	  0.540990	 -0.410726	  2.508585	 -1.709741	  0.000000	  0.000000
  0.573634	  0.544138	 -0.409522	  2.522970	 -1.709028	  0.000000	  0.000000
  0.564263	  0.547056	 -0.407741	  2.537341	 -1.707853	  0.000000	  0.000000
  0.554683	  0.549754	 -0.405392	  2.551693	 -1.706217	  0.000000	  0.000000
  0.544896	  0.552241	 -0.402484	  2.566018	 -1.704124	  0.000000	  0.000000
  0.534904	  0.554531	 -0.399028	  2.580310	 -1.701577	  0.000000	  0.000000
  0.524708	  0.556634	 -0.395034	  2.594563	 -1.698580	  0.000000	  0.000000
  0.514309	  0.558564	 -0.390517	  2.608769	 -1.695139	  0.000000	  0.000000
  0.503708	  0.560334	 -0.385490	  2.622923	 -1.691260	  0.000000	  0.000000
  0.492908	  0.561959	 -0.379970	  2.637018	 -1.686950	  0.000000	  0.000000
  0.481909	  0.563452	 -0.373972	  2.651048	 -1.682216	  0.000000	  0.000000
  0.470712	  0.564831	 -0.367514	  2.665007	 -1.677066	  0.000000	  0.000000
  0.459318	  0.566110	 -0.360614	  2.678888	 -1.671511	  0.000000	  0.000000
  0.447728	  0.567307	 -0.353292	  2.692687	 -1.665559	  0.000000	  0.000000
  0.435944	  0.568437	 -0.345567	  2.706398	 -1.659220	  0.000000	  0.000000
  0.423965	  0.569518	 -0.337459	  2.720016	 -1.652507	  0.000000	  0.000000
  0.411793	  0.570568	 -0.328990	  2.733536	 -1.645429	  0.000000	  0.000000
  0.399429	  0.571605	 -0.320181	  2.746955	 -1.638000	  0.000000	  0.000000
  0.386873	  0.572647	 -0.311054	  2.760269	 -1.630231	  0.000000	  0.000000
  0.386873	  0.572647	 -0.311054	  2.760269	 -1.630231	  0.000000	  1.000000
  0.386222	  0.565862	 -0.303241	  2.760828	 -1.625157	  0.000000	  1.000000
  0.385754	  0.558926	 -0.295143	  2.761234	 -1.619932	  0.000000	  1.000000
  0.385456	  0.551831	 -0.286761	  2.761493	 -1.614554	  0.000000	  1.000000
  0.385320	  0.544570	 -0.278095	  2.761615	 -1.609022	  0.000000	  1.000000
  0.385332	  0.537139	 -0.269150	  2.761606	 -1.603336	  0.000000	  1.000000
  0.385484	  0.529534	 -0.259930	  2.761476	 -1.597496	  0.000000	  1.000000
  0.385762	  0.521755	 -0.250443	  2.761231	 -1.591506	  0.000000	  1.000000
